timestamp,iteration,symbol,weight,allocation,quantity,price,expected_return
2025-11-09T09:29:48.837891+00:00,18,ETHUSDT,0.4,400.0,0.11681288,3424.28,0.05
2025-11-09T09:29:48.837891+00:00,18,BNBUSDT,0.26438,264.38,0.26611278,993.49,0.05
2025-11-09T09:29:48.837891+00:00,18,SOLUSDT,0.0,0.0,0.0,159.05,-0.01827
2025-11-09T09:29:58.830518+00:00,19,BTCUSDT,0.0,0.0,0.0,101962.81,-0.00515
2025-11-09T09:29:58.830518+00:00,19,ETHUSDT,0.4,400.0,0.11680162,3424.61,0.05
2025-11-09T09:29:58.830518+00:00,19,BNBUSDT,0.26438,264.38,0.26611278,993.49,0.05
2025-11-09T09:29:58.830518+00:00,19,SOLUSDT,0.0,0.0,0.0,159.08,-0.01802
2025-11-09T09:30:08.831028+00:00,20,BTCUSDT,0.0,0.0,0.0,101963.0,-0.00485
2025-11-09T09:30:08.831028+00:00,20,ETHUSDT,0.4,400.0,0.11682414,3423.95,0.05
2025-11-09T09:30:08.831028+00:00,20,BNBUSDT,0.26438,264.38,0.26608064,993.61,0.05
2025-11-09T09:30:08.831028+00:00,20,SOLUSDT,0.0,0.0,0.0,159.09,-0.01772
2025-11-09T09:30:18.836704+00:00,21,BTCUSDT,0.0,0.0,0.0,101963.01,-0.00478
2025-11-09T09:30:18.836704+00:00,21,ETHUSDT,0.4,400.0,0.11682414,3423.95,0.05
2025-11-09T09:30:18.836704+00:00,21,BNBUSDT,0.26438,264.38,0.26603512,993.78,0.05
2025-11-09T09:30:18.836704+00:00,21,SOLUSDT,0.0,0.0,0.0,159.1,-0.01772
2025-11-09T09:30:28.836886+00:00,22,BTCUSDT,0.0,0.0,0.0,101965.54,-0.00476
2025-11-09T09:30:28.836886+00:00,22,ETHUSDT,0.4,400.0,0.11688661,3422.12,0.05
2025-11-09T09:30:28.836886+00:00,22,BNBUSDT,0.26438,264.38,0.26602709,993.81,0.05
2025-11-09T09:30:28.836886+00:00,22,SOLUSDT,0.0,0.0,0.0,159.06,-0.01791
2025-11-09T09:30:38.840400+00:00,23,BTCUSDT,0.0,0.0,0.0,101965.54,-0.0051
2025-11-09T09:30:38.840400+00:00,23,ETHUSDT,0.4,400.0,0.11688661,3422.12,0.05
2025-11-09T09:30:38.840400+00:00,23,BNBUSDT,0.26438,264.38,0.26601103,993.87,0.05
2025-11-09T09:30:38.840400+00:00,23,SOLUSDT,0.0,0.0,0.0,159.04,-0.01833
2025-11-09T09:30:55.839001+00:00,24,BTCUSDT,0.0,0.0,0.0,101975.21,-0.00498
2025-11-09T09:30:55.839001+00:00,24,ETHUSDT,0.4,400.0,0.1168569,3422.99,0.05
2025-11-09T09:30:55.839001+00:00,24,BNBUSDT,0.26438,264.38,0.26591204,994.24,0.05
2025-11-09T09:30:55.839001+00:00,24,SOLUSDT,0.0,0.0,0.0,159.06,-0.01827
2025-11-09T09:30:58.831695+00:00,25,BTCUSDT,0.0,0.0,0.0,101975.2,-0.00498
2025-11-09T09:30:58.831695+00:00,25,ETHUSDT,0.4,400.0,0.1168569,3422.99,0.05
2025-11-09T09:30:58.831695+00:00,25,BNBUSDT,0.26438,264.38,0.26591204,994.24,0.05
2025-11-09T09:30:58.831695+00:00,25,SOLUSDT,0.0,0.0,0.0,159.06,-0.01833
2025-11-09T09:31:25.260313+00:00,26,BTCUSDT,0.0,0.0,0.0,101924.92,-0.00594
2025-11-09T09:31:25.260313+00:00,26,ETHUSDT,0.4,400.0,0.11698096,3419.36,0.05
2025-11-09T09:31:25.260313+00:00,26,BNBUSDT,0.26438,264.38,0.26614224,993.38,0.05
2025-11-09T09:31:25.260313+00:00,26,SOLUSDT,0.0,0.0,0.0,158.92,-0.01998
2025-11-09T09:31:28.837567+00:00,27,BTCUSDT,0.0,0.0,0.0,101924.92,-0.00597
2025-11-09T09:31:28.837567+00:00,27,ETHUSDT,0.4,400.0,0.11699088,3419.07,0.05
2025-11-09T09:31:28.837567+00:00,27,BNBUSDT,0.26438,264.38,0.26623605,993.03,0.05
2025-11-09T09:31:28.837567+00:00,27,SOLUSDT,0.0,0.0,0.0,158.88,-0.02011
2025-11-09T09:31:38.832360+00:00,28,BTCUSDT,0.0,0.0,0.0,101924.93,-0.00602
2025-11-09T09:31:38.832360+00:00,28,ETHUSDT,0.4,400.0,0.11697446,3419.55,0.05
2025-11-09T09:31:38.832360+00:00,28,BNBUSDT,0.26438,264.38,0.26619316,993.19,0.05
2025-11-09T09:31:38.832360+00:00,28,SOLUSDT,0.0,0.0,0.0,158.9,-0.01986
2025-11-09T09:31:48.833820+00:00,29,BTCUSDT,0.0,0.0,0.0,101924.93,-0.00608
2025-11-09T09:31:48.833820+00:00,29,ETHUSDT,0.4,400.0,0.11697275,3419.6,0.05
2025-11-09T09:31:48.833820+00:00,29,BNBUSDT,0.26438,264.38,0.26619852,993.17,0.05
2025-11-09T09:31:48.833820+00:00,29,SOLUSDT,0.0,0.0,0.0,158.89,-0.01998
2025-11-09T09:31:58.831137+00:00,30,BTCUSDT,0.0,0.0,0.0,101924.93,-0.00635
2025-11-09T09:31:58.831137+00:00,30,ETHUSDT,0.4,400.0,0.1169724,3419.61,0.05
2025-11-09T09:31:58.831137+00:00,30,BNBUSDT,0.26438,264.38,0.26620656,993.14,0.05
2025-11-09T09:31:58.831137+00:00,30,SOLUSDT,0.0,0.0,0.0,158.87,-0.02041
2025-11-09T09:32:08.831821+00:00,31,BTCUSDT,0.0,0.0,0.0,101924.95,-0.00635
2025-11-09T09:32:08.831821+00:00,31,ETHUSDT,0.4,400.0,0.11697275,3419.6,0.05
2025-11-09T09:32:08.831821+00:00,31,BNBUSDT,0.26438,264.38,0.26621192,993.12,0.05
2025-11-09T09:32:08.831821+00:00,31,SOLUSDT,0.0,0.0,0.0,158.77,-0.02127
2025-11-09T09:32:18.833929+00:00,32,BTCUSDT,0.0,0.0,0.0,101924.95,-0.00654
2025-11-09T09:32:18.833929+00:00,32,ETHUSDT,0.4,400.0,0.11695975,3419.98,0.05
2025-11-09T09:32:18.833929+00:00,32,BNBUSDT,0.26438,264.38,0.26613689,993.4,0.05
2025-11-09T09:32:18.833929+00:00,32,SOLUSDT,0.0,0.0,0.0,158.83,-0.02102
2025-11-09T09:32:55.843228+00:00,33,BTCUSDT,0.0,0.0,0.0,101956.93,-0.00587
2025-11-09T09:32:55.843228+00:00,33,ETHUSDT,0.4,400.0,0.11696967,3419.69,0.05
2025-11-09T09:32:55.843228+00:00,33,BNBUSDT,0.26438,264.38,0.26605922,993.69,0.05
2025-11-09T09:32:55.843228+00:00,33,SOLUSDT,0.0,0.0,0.0,158.86,-0.02041
2025-11-09T09:32:58.843393+00:00,34,BTCUSDT,0.0,0.0,0.0,101956.92,-0.00591
2025-11-09T09:32:58.843393+00:00,34,ETHUSDT,0.4,400.0,0.11697411,3419.56,0.05
2025-11-09T09:32:58.843393+00:00,34,BNBUSDT,0.26438,264.38,0.26612349,993.45,0.05
2025-11-09T09:32:58.843393+00:00,34,SOLUSDT,0.0,0.0,0.0,158.86,-0.02047
2025-11-09T09:33:55.847929+00:00,35,BTCUSDT,0.0,0.0,0.0,101918.15,-0.00635
2025-11-09T09:33:55.847929+00:00,35,ETHUSDT,0.4,400.0,0.11704428,3417.51,0.05
2025-11-09T09:33:55.847929+00:00,35,BNBUSDT,0.26438,264.38,0.26637554,992.51,0.05
2025-11-09T09:33:55.847929+00:00,35,SOLUSDT,0.0,0.0,0.0,158.8,-0.02084
2025-11-09T09:33:58.835935+00:00,36,BTCUSDT,0.0,0.0,0.0,101918.16,-0.00635
2025-11-09T09:33:58.835935+00:00,36,ETHUSDT,0.4,400.0,0.11704462,3417.5,0.05
2025-11-09T09:33:58.835935+00:00,36,BNBUSDT,0.26438,264.38,0.26640775,992.39,0.05
2025-11-09T09:33:58.835935+00:00,36,SOLUSDT,0.0,0.0,0.0,158.8,-0.02078
2025-11-09T09:34:55.849173+00:00,37,BTCUSDT,0.0,0.0,0.0,101979.98,-0.00575
2025-11-09T09:34:55.849173+00:00,37,ETHUSDT,0.4,400.0,0.1169878,3419.16,0.05
2025-11-09T09:34:55.849173+00:00,37,BNBUSDT,0.26438,264.38,0.26628163,992.86,0.05
2025-11-09T09:34:55.849173+00:00,37,SOLUSDT,0.0,0.0,0.0,158.95,-0.0201
2025-11-09T09:34:58.835132+00:00,38,BTCUSDT,0.0,0.0,0.0,101979.98,-0.00575
2025-11-09T09:34:58.835132+00:00,38,ETHUSDT,0.4,400.0,0.11696693,3419.77,0.05
2025-11-09T09:34:58.835132+00:00,38,BNBUSDT,0.26438,264.38,0.26628432,992.85,0.05
2025-11-09T09:34:58.835132+00:00,38,SOLUSDT,0.0,0.0,0.0,158.99,-0.01985
2025-11-09T09:35:55.849687+00:00,39,BTCUSDT,0.0,0.0,0.0,102000.0,-0.00581
2025-11-09T09:35:55.849687+00:00,39,ETHUSDT,0.4,400.0,0.11696317,3419.88,0.05
2025-11-09T09:35:55.849687+00:00,39,BNBUSDT,0.26438,264.38,0.26619316,993.19,0.05
2025-11-09T09:35:55.849687+00:00,39,SOLUSDT,0.0,0.0,0.0,158.98,-0.02046
2025-11-09T09:35:58.844411+00:00,40,BTCUSDT,0.0,0.0,0.0,102000.0,-0.00572
2025-11-09T09:35:58.844411+00:00,40,ETHUSDT,0.4,400.0,0.11696317,3419.88,0.05
2025-11-09T09:35:58.844411+00:00,40,BNBUSDT,0.26438,264.38,0.26619048,993.2,0.05
2025-11-09T09:35:58.844411+00:00,40,SOLUSDT,0.0,0.0,0.0,158.98,-0.02027
2025-11-09T09:36:55.847914+00:00,41,BTCUSDT,0.0,0.0,0.0,102021.78,-0.00544
2025-11-09T09:36:55.847914+00:00,41,ETHUSDT,0.4,400.0,0.11698164,3419.34,0.05
2025-11-09T09:36:55.847914+00:00,41,BNBUSDT,0.26438,264.38,0.26626018,992.94,0.05
2025-11-09T09:36:55.847914+00:00,41,SOLUSDT,0.0,0.0,0.0,158.98,-0.01979
2025-11-09T09:36:58.831836+00:00,42,BTCUSDT,0.0,0.0,0.0,102021.78,-0.00544
2025-11-09T09:36:58.831836+00:00,42,ETHUSDT,0.4,400.0,0.11698164,3419.34,0.05
2025-11-09T09:36:58.831836+00:00,42,BNBUSDT,0.26438,264.38,0.26621996,993.09,0.05
2025-11-09T09:36:58.831836+00:00,42,SOLUSDT,0.0,0.0,0.0,158.98,-0.01967
2025-11-09T09:37:55.844632+00:00,43,BTCUSDT,0.0,0.0,0.0,101979.82,-0.00587
2025-11-09T09:37:55.844632+00:00,43,ETHUSDT,0.4,400.0,0.11705182,3417.29,0.05
2025-11-09T09:37:55.844632+00:00,43,BNBUSDT,0.26438,264.38,0.26643996,992.27,0.05
2025-11-09T09:37:55.844632+00:00,43,SOLUSDT,0.0,0.0,0.0,158.98,-0.02009
2025-11-09T09:37:58.827438+00:00,44,BTCUSDT,0.0,0.0,0.0,101979.83,-0.00587
2025-11-09T09:37:58.827438+00:00,44,ETHUSDT,0.4,400.0,0.11705216,3417.28,0.05
2025-11-09T09:37:58.827438+00:00,44,BNBUSDT,0.26438,264.38,0.26643728,992.28,0.05
2025-11-09T09:37:58.827438+00:00,44,SOLUSDT,0.0,0.0,0.0,158.97,-0.02016
2025-11-09T09:38:55.848197+00:00,45,BTCUSDT,0.0,0.0,0.0,101963.85,-0.0061
2025-11-09T09:38:55.848197+00:00,45,ETHUSDT,0.4,400.0,0.11701244,3418.44,0.05
2025-11-09T09:38:55.848197+00:00,45,BNBUSDT,0.26438,264.38,0.26610474,993.52,0.05
2025-11-09T09:38:55.848197+00:00,45,SOLUSDT,0.0,0.0,0.0,159.03,-0.02033
2025-11-09T09:38:58.832324+00:00,46,BTCUSDT,0.0,0.0,0.0,101963.85,-0.0061
2025-11-09T09:38:58.832324+00:00,46,ETHUSDT,0.4,400.0,0.11701244,3418.44,0.05
2025-11-09T09:38:58.832324+00:00,46,BNBUSDT,0.26438,264.38,0.26609671,993.55,0.05
2025-11-09T09:38:58.832324+00:00,46,SOLUSDT,0.0,0.0,0.0,159.02,-0.02033
2025-11-09T09:39:55.844723+00:00,47,BTCUSDT,0.0,0.0,0.0,101984.22,-0.00573
2025-11-09T09:39:55.844723+00:00,47,ETHUSDT,0.4,400.0,0.11699464,3418.96,0.05
2025-11-09T09:39:55.844723+00:00,47,BNBUSDT,0.26438,264.38,0.26601371,993.86,0.05
2025-11-09T09:39:55.844723+00:00,47,SOLUSDT,0.0,0.0,0.0,159.06,-0.019
2025-11-09T09:39:58.831714+00:00,48,BTCUSDT,0.0,0.0,0.0,101984.21,-0.00573
2025-11-09T09:39:58.831714+00:00,48,ETHUSDT,0.4,400.0,0.11699464,3418.96,0.05
2025-11-09T09:39:58.831714+00:00,48,BNBUSDT,0.26438,264.38,0.26601103,993.87,0.05
2025-11-09T09:39:58.831714+00:00,48,SOLUSDT,0.0,0.0,0.0,159.07,-0.01881
2025-11-09T09:40:55.844185+00:00,49,BTCUSDT,0.0,0.0,0.0,101977.06,-0.00572
2025-11-09T09:40:55.844185+00:00,49,ETHUSDT,0.4,400.0,0.11700183,3418.75,0.05
2025-11-09T09:40:55.844185+00:00,49,BNBUSDT,0.26438,264.38,0.26594413,994.12,0.05
2025-11-09T09:40:55.844185+00:00,49,SOLUSDT,0.0,0.0,0.0,159.01,-0.01882
2025-11-09T09:40:58.832788+00:00,50,BTCUSDT,0.0,0.0,0.0,101977.07,-0.00572
2025-11-09T09:40:58.832788+00:00,50,ETHUSDT,0.4,400.0,0.11700183,3418.75,0.05
